Ticker,symbol,Market Cap,Trailing P/E,Forward P/E,P/B Ratio,Graham Metric,Dividend Yield %,Beta,Alpha %,CROCI %,Sortino Ratio,Volatility,6 Month Appreciation %,Financial Currency,Trailing P/E Graham Status,P/B Ratio Graham Status,Combined P/E x P/B Graham Status,Trailing P/E Sector Status,Forward P/E Sector Status,P/B Ratio Sector Status,sector
DAR,DAR,6939245568.0,12.96418,10.912061,1.5107664,19.585847547552003,,1.313,-31.25,21.210652900890274,0.035108705092281034,0.02378543405674188,0.4626434537526412,USD,Undervalued,Fair Value,Undervalued,Undervalued,Undervalued,Fair Value,Consumer Defensive
NOMD,NOMD,2980574976.0,15.124999,8.561321,1.1276093,17.0550895348907,3.3099998,0.761,-10.29,17.62413673367028,0.03075206084775298,0.020733566319832905,11.692305344801683,EUR,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Consumer Defensive
AIU,AIU,41419816.0,2.2420833,0.07174667,8.679032,19.4591127073656,,0.384,-29.95,,-0.07671182530662919,0.04858144776657623,-49.71962979167008,USD,Undervalued,Overvalued,Undervalued,Undervalued,Undervalued,Overvalued,Consumer Defensive
KHC,KHC,43714801664.0,15.720524,11.285266,0.882526,13.873771163624,4.44,0.648,-11.03,13.023462165327304,-0.0035442099203101952,0.017319649758765022,3.8062274602322215,USD,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Consumer Defensive
IH,IH,108119048.0,4.4565215,10.789474,0.11287925,0.503048804528875,,0.346,8.2,17.913580649068077,-0.018516988001274312,0.05644021557520175,-23.22097776260154,CNY,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Consumer Defensive
SPTN,SPTN,720671488.0,13.94,10.2,0.9299947,12.964126118,4.16,0.544,-25.11,28.681722270625638,0.02106367071766217,0.027444061327745267,-6.526602311344938,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Consumer Defensive
CALM,CALM,2853048320.0,10.315603,25.406115,1.6473186,16.993084692115797,3.2300000000000004,-0.039,2.53,24.459292115045734,0.030806061630645126,0.020452060101638983,22.9501282341289,USD,Undervalued,Fair Value,Undervalued,Undervalued,Overvalued,Fair Value,Consumer Defensive
AFYA,AFYA,1744118784.0,23.083334,11.273255,0.48427778,11.17874574451852,,0.98,16.95,26.95373095414278,0.015924579394634552,0.03297670392052381,-3.098454933241369,BRL,Overvalued,Undervalued,Undervalued,Fair Value,Undervalued,Undervalued,Consumer Defensive
TANH,TANH,5449545.0,0.47956204,,0.01885547,0.0090423676583588,,0.277,-45.73,3.039676093255298,-0.021434503716283002,0.06803996683170578,-75.2075478641025,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Consumer Defensive
FAMI,FAMI,5654431.0,0.3744583,,0.033812407,0.012661336444128101,,1.193,-82.58,1.4109825184762332,-0.05348957945990566,0.0626148813306548,-30.769230063850333,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Consumer Defensive
HYW,HYW,22260000.0,1.282258,0.8457447,0.020023677,0.025675520022665998,,0.077,-59.22,26.021348738093593,-0.07358762191735947,0.037104542655876815,-88.65743991164533,CNY,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Financial Services
IX,IX,25171462144.0,11.326426,9.741533,0.031931605,0.36167096109373004,2.7,0.904,3.32,27.269441378067295,0.03303088863999868,0.0169001356978826,20.255257768442796,JPY,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Financial Services
SNV,SNV,5873708544.0,13.736301,9.054176,1.3106558,18.003562576195797,3.7900000000000005,1.43,-12.24,,0.03292069179186378,0.02495085605342478,34.01269696417397,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Overvalued,Financial Services
FMAO,FMAO,312772800.0,14.377358,12.842697,0.973719,13.999506654402,3.85,0.627,-21.19,,0.03371854205935124,0.02607857733003253,19.874152995167517,USD,Undervalued,Undervalued,Undervalued,Fair Value,Overvalued,Fair Value,Financial Services
SPFI,SPFI,449727360.0,7.3431635,10.61628,1.101194,8.086247587219,2.0399998999999998,0.557,-1.69,,0.033767213466541,0.02542071030281377,4.104902872020529,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
MCBS,MCBS,651310144.0,13.116751,9.787878,1.6421989,21.5403140637739,3.1,0.551,4.33,,0.04487124110092091,0.027059906616796834,23.22365759989318,USD,Undervalued,Fair Value,Undervalued,Fair Value,Fair Value,Overvalued,Financial Services
GROW,GROW,37459164.0,22.333334,,0.74693424,16.68153185795616,3.4099999999999997,1.965,-32.61,3.228216721587861,0.034888906878984056,0.044538467229871766,-9.459458370988969,USD,Overvalued,Undervalued,Undervalued,Overvalued,Fair Value,Undervalued,Financial Services
GSBC,GSBC,620666624.0,10.500986,10.821138,1.1021178,11.5733235881508,3.01,0.667,-8.66,,0.039004745093138914,0.01852025220995317,2.958813809868285,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
LCNB,LCNB,210164976.0,16.886364,12.383332,0.84102094,14.20178572446216,5.92,0.763,-8.08,,0.02140410645100338,0.02236047306706733,-0.2014821084874002,USD,Fair Value,Undervalued,Undervalued,Overvalued,Overvalued,Fair Value,Financial Services
FBMS,FBMS,805442432.0,10.238095,9.735848,0.83907896,8.5905701049812,3.7600000000000002,0.891,-16.77,,0.03276316721961906,0.01951637120374689,-1.4891229058583275,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
WSBF,WSBF,257528896.0,25.211538,12.980198,0.73776025,18.6000705777645,4.58,0.611,-20.46,,0.030621545981771373,0.014246089143417495,8.977555674802282,USD,Overvalued,Undervalued,Undervalued,Overvalued,Overvalued,Undervalued,Financial Services
AMAL,AMAL,787214016.0,8.428105,7.8868504,1.2757223,10.7519214952415,1.8599999999999999,0.912,18.22,,0.0377495679396426,0.02659876647405821,24.70986719024677,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Overvalued,Financial Services
QD,QD,357973568.0,94.5,-47.25,0.032438,3.065391,,0.692,63.18,-2.411755496539056,-0.00749745894425361,0.05371437929572264,11.17646662834205,CNY,Overvalued,Undervalued,Undervalued,Overvalued,Undervalued,Undervalued,Financial Services
BFC,BFC,854297792.0,11.005195,14.123333,1.4086708,15.502696844806,1.6500000000000001,0.296,5.13,,0.05138867077660974,0.01833274546639821,1.7409015875900558,USD,Undervalued,Undervalued,Undervalued,Fair Value,Overvalued,Overvalued,Financial Services
TCBI,TCBI,2909287424.0,18.89697,14.570093,1.0206888,19.287925632936002,,1.176,0.56,,0.0216006819829804,0.026400166922129563,14.864615138579119,USD,Fair Value,Undervalued,Undervalued,Overvalued,Overvalued,Fair Value,Financial Services
FCNCO,FCNCO,,0.39709055,,0.015813826,0.0062795208639443,6.16,0.864,,,-0.01730781764954079,0.014024621797755743,9.975902143731174,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
CCNE,CCNE,431203936.0,8.662448,8.662448,0.8211015,7.112749046472,3.4099999999999997,0.763,-15.71,,0.02729016121503372,0.021480914910408395,-0.8691376426090835,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
MFIC,MFIC,1010773632.0,8.510988,9.387878,1.0054524,8.5573933109712,9.92,1.515,2.07,,0.0006355570491405341,0.019684009645975987,16.72945920703169,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
HNVR,HNVR,119616256.0,8.967391,6.4202337,0.6421233,5.758170701310299,2.42,-0.235,,,-0.03332915449006689,0.01462496999316331,-6.515578716063647,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Financial Services
RVSB,RVSB,84232888.0,22.166666,8.866667,0.541384,12.000678305744,6.02,0.744,-27.52,,0.019728285378817833,0.021540492535147292,-31.794870519961993,USD,Overvalued,Undervalued,Undervalued,Overvalued,Fair Value,Undervalued,Financial Services
L,L,17212102656.0,11.551263,26.806894,1.0667874,12.3227418224862,0.32,0.824,2.67,18.670402445236885,0.0299335767913858,0.015947741517473493,13.489047976305885,USD,Undervalued,Undervalued,Undervalued,Fair Value,Overvalued,Fair Value,Financial Services
GSBD,GSBD,1723745280.0,8.486188,7.796954,1.0506155,8.915720648714,11.4700004,1.171,-18.0,,0.022032975439983445,0.020323000390760272,3.364737628209353,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
SSB,SSB,6159872000.0,13.189233,11.468084,1.1102262,14.6430320345046,2.5700000000000003,0.748,-5.0,,0.029052933744597345,0.02095215931386221,9.880397475062415,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Financial Services
MBCN,MBCN,194579424.0,11.765854,14.797546,0.9465134,11.136538473443599,3.32,0.659,-3.9,,0.03121066175074565,0.02076214243533915,-15.457412342357104,USD,Undervalued,Undervalued,Undervalued,Fair Value,Overvalued,Fair Value,Financial Services
TCBX,TCBX,293812576.0,10.54902,8.819673,0.69367886,7.317632167717201,,0.645,-4.79,,-0.0010200652068253267,0.021313844813323622,25.189062182559336,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
UBFO,UBFO,125881504.0,6.990385,,1.0136642,7.085903018717,6.6000000000000005,0.583,-8.13,,0.02605129343726971,0.02419775760558935,-6.193548633206275,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
GNW,GNW,2923976192.0,29.043476,7.422222,0.36679113,10.65288938116788,,1.087,30.7,6.266711443850268,0.00900642189734072,0.03504079293068325,13.220334243445734,USD,Overvalued,Undervalued,Undervalued,Overvalued,Undervalued,Undervalued,Financial Services
ING,ING,58847641600.0,7.955752,8.026786,1.1178117,8.893032667898401,6.68,,27.85,,0.027691998049943538,0.02229186938367096,30.007228065249254,EUR,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
SLM,SLM,4649190400.0,6.5919003,7.271477,2.502365,16.4953405942095,2.08,1.174,6.66,,0.03862065615514564,0.02222514123707822,47.3537629060662,USD,Undervalued,Overvalued,Undervalued,Undervalued,Undervalued,Overvalued,Financial Services
NOAH,NOAH,992157632.0,7.475248,6.711111,0.09557869,0.7144744112651199,2.54,0.937,-10.33,12.1819240385423,0.02875235608033133,0.03346308472220121,12.434847642187654,CNY,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Financial Services
AMBC,AMBC,818572544.0,13.5074625,21.294117,0.5996952,8.10036042543,,1.303,47.37,11.747430249632892,0.010055891699526882,0.02775786773756224,20.989307054251128,USD,Undervalued,Undervalued,Undervalued,Fair Value,Overvalued,Undervalued,Financial Services
FCAP,FCAP,97414232.0,8.160112,,0.91912925,7.500197622476,3.7199999999999998,0.629,-11.77,,0.02679281877197351,0.023513913123462217,10.456274067585705,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
BPRN,BPRN,195584192.0,8.231383,9.238807,0.80653566,6.638903920617779,3.88,0.599,1.31,,0.013747159328565383,0.021864580842574675,-5.841187196032622,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
TECTP,TECTP,41954936.0,4.8095675,,0.68840575,3.3109339220131253,8.6899996,,-2.78,,0.01712048206533034,0.017345248566896093,3.0348193603284206,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
FRBK,FRBK,387260.0,0.025,0.011,0.0017851347,4.46283675e-05,,-0.1,890718.84,,0.08854361139734722,0.20401531620312408,-96.76470593391406,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Financial Services
FNLC,FNLC,270839680.0,9.806452,,1.1157498,10.9415468577096,5.7600003,0.556,-12.49,,0.034549280372886064,0.020582677631199264,-2.2508017879094178,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
HWC,HWC,4146126336.0,11.1561775,9.477227,1.075844,12.00230662631,3.34,1.322,-7.31,,0.030574354674252003,0.024526867497255092,18.202021798888303,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Financial Services
SASR,SASR,1078319360.0,11.730392,8.962546,0.67663854,7.93723531650768,5.6799997,0.936,-30.33,,0.02131382891897243,0.020580475788951832,7.792790462982231,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Financial Services
WASH,WASH,473600704.0,10.247232,11.381147,1.01306,10.38106084992,8.0699995,0.814,-28.36,,0.016283320287341214,0.01974915327329899,4.99054690642483,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
BCSF,BCSF,1060758592.0,8.1741295,8.215,0.92845845,7.589339605669275,10.229999600000001,1.138,-4.31,,0.021443078522018915,0.021379353031360845,8.807946292095405,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
TBBK,TBBK,1743952640.0,9.179836,6.4171424,2.1553323,19.7855970395028,,1.438,12.79,,0.0349197136393501,0.03247410945208861,-13.214840567861225,USD,Undervalued,Overvalued,Undervalued,Undervalued,Undervalued,Overvalued,Financial Services
INDB,INDB,2248564224.0,10.222008,10.8504095,0.7793641,7.9666660651128005,4.31,0.846,-21.9,,0.03248203197326975,0.019856538630767074,-4.663305923467861,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
FMBH,FMBH,793835136.0,10.785715,10.066668,0.9945215,10.7266254603725,2.77,0.865,-11.41,,0.03151987301089625,0.019646411611175228,7.717253749480024,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Financial Services
OVBC,OVBC,113130616.0,9.792531,,0.776035,7.599346794585,3.73,0.097,-11.03,,0.023033164106058455,0.024364559795177713,2.608697310737942,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
CCAP,CCAP,662659584.0,7.6738195,8.433962,0.89234906,6.84772561743467,9.3,0.871,-3.96,,0.02730876022648801,0.02389147295383525,7.322925117217221,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
NEWT,NEWT,338111040.0,9.05298,6.41784,1.4413749,13.048738142202,5.56,1.274,-28.29,,0.03442569944291394,0.024582352263219656,5.234798438470238,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Overvalued,Financial Services
OVLY,OVLY,206731920.0,7.4487953,,1.2247425,9.12285617771025,1.82,0.353,17.01,,0.038829832810762646,0.023164382174030957,-3.511508575887734,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
OCN,OCN,202034880.0,34.95946,3.7010016,0.4660422,16.292583649212002,,1.921,18.47,162.41911398705824,0.0025898223141808357,0.04951092867242563,-3.1086138576375024,USD,Overvalued,Undervalued,Undervalued,Overvalued,Undervalued,Undervalued,Financial Services
FGBI,FGBI,143804048.0,23.469387,12.777778,0.66190857,15.534588387946592,5.57,0.388,-28.48,,0.023527589280629205,0.02657436052507772,16.5146923337435,USD,Overvalued,Undervalued,Undervalued,Overvalued,Overvalued,Undervalued,Financial Services
MTG,MTG,5648978944.0,8.150001,8.118774,1.1170858,9.104250387085798,2.17,1.237,18.05,19.60675573445436,0.0348543728483661,0.024225780630640556,20.671988488129635,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
PFS,PFS,2106409472.0,10.1125,7.388128,0.7219991,7.301215898750001,5.9299998,1.037,-19.09,,0.019830879775461226,0.020017804905022547,6.657878864879878,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Financial Services
BOTJ,BOTJ,47977672.0,5.3877554,,0.7938656,4.277153673274239,3.7900000000000005,0.723,-14.96,,0.023677984848413592,0.020400816415966146,5.600004196166992,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
EBTC,EBTC,325083360.0,9.027492,,0.96132034,8.67831167878728,3.65,0.598,-21.22,,0.030538983235115648,0.025265978345742172,-0.49242107062514723,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
FANH,FANH,198468896.0,4.8611107,6.603774,0.09583003,0.465840384214321,,0.064,-15.15,11.098301278012498,0.017933687858616126,0.03446768983731045,-49.12790782294316,CNY,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Financial Services
INBK,INBK,281834496.0,17.411766,8.222222,0.76848644,13.38070606745304,0.74,0.739,-9.75,,0.03095582941734872,0.028683026269964693,71.27827975416172,USD,Fair Value,Undervalued,Undervalued,Overvalued,Fair Value,Undervalued,Financial Services
BVFL,BVFL,121152264.0,8.379229,,0.60050744,5.0317893559637605,,0.625,-29.98,,0.016556825619864136,0.02939024089370739,-7.552090318252365,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
ECBK,ECBK,115398344.0,26.083334,,0.69803745,18.2071439528583,,,,,-0.012091509270377632,0.015455244124697148,7.74527178199957,USD,Overvalued,Undervalued,Undervalued,Overvalued,Fair Value,Undervalued,Financial Services
HBNC,HBNC,562035264.0,23.59259,8.437086,0.77925247,18.3845840311973,5.0200000000000005,1.025,-20.03,,0.02707514997918113,0.02228633437576455,14.87826506607613,USD,Overvalued,Undervalued,Undervalued,Overvalued,Fair Value,Undervalued,Financial Services
BRK-A,BRK-A,900818141184.0,12.376238,21.277477,1.5833083,19.5954003481754,,0.894,2.65,19.07200287346799,0.06319947182087217,0.011717439226878458,14.531773183869559,USD,Undervalued,Fair Value,Undervalued,Fair Value,Overvalued,Overvalued,Financial Services
FUSB,FUSB,57828812.0,7.4552236,,0.6262145,4.6685691190622,2.0,0.947,-3.69,,0.022276339295926654,0.02299415037304867,9.78021266307568,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
AFBI,AFBI,109082712.0,18.47826,,0.88467944,16.3473367089744,,0.446,5.46,,0.019885360494285367,0.019249591533184972,19.298245614035086,USD,Fair Value,Undervalued,Undervalued,Overvalued,Fair Value,Fair Value,Financial Services
SMBC,SMBC,495091072.0,9.356223,9.797753,1.0333222,9.6679929340506,1.9299999,0.947,-5.35,,0.03979758180398257,0.02137895968418751,-1.7796821950656947,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
HOMB,HOMB,4951934976.0,12.8082905,12.17734,1.3023549,16.68093989329845,2.91,1.094,-1.85,,0.032917187104591156,0.02172925835309263,12.4147320175143,USD,Undervalued,Undervalued,Undervalued,Fair Value,Overvalued,Overvalued,Financial Services
UNTY,UNTY,280492448.0,7.3333335,6.6365795,1.0519974,7.7146477753329,1.8599999999999999,1.051,-5.81,,0.04503554137079046,0.026468884440395975,5.3544496673575415,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Financial Services
FXNC,FXNC,97299232.0,10.839161,7.1100917,0.82587385,8.951779625839851,3.8699999999999997,0.526,-15.44,,0.030296799105114926,0.01697080760816409,-16.666668375760388,USD,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Undervalued,Financial Services
FSK,FSK,5609721856.0,8.076613,7.703847,0.81905544,6.61519381442472,14.430000000000001,1.272,-12.05,,0.014027673028023777,0.01653907839580516,1.0085767206703786,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Financial Services
CNA,CNA,12283648000.0,9.886463,8.624762,1.2713387,12.5690430180181,3.8900003,0.657,-8.0,18.043060103103205,0.03281641462630641,0.01552643804392529,9.082150349806192,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Overvalued,Financial Services
OMF,OMF,5988054016.0,9.74269,6.4993496,1.8641602,18.161934938938,8.32,1.629,-4.37,,0.04074277432174958,0.030580320629669283,29.649806825903646,USD,Undervalued,Fair Value,Undervalued,Undervalued,Undervalued,Overvalued,Financial Services
CPSS,CPSS,180784048.0,5.9310346,10.361446,0.6516139,3.86474458674094,,2.026,-11.77,,0.03111172925066921,0.039268864285858775,-11.157023653486783,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
EZPW,EZPW,562060736.0,8.317073,9.133928,0.70333445,5.849683964064851,,1.13,17.92,18.61557374411345,0.01521581937718748,0.027353275106567446,23.55072309362744,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
HAFC,HAFC,505945216.0,6.9374995,7.6027393,0.7123299,4.94178832508505,6.0100004,0.929,-22.53,,0.015560006587670122,0.023954526898653482,0.6042319400583107,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Financial Services
IBTX,IBTX,1818215168.0,17.367588,11.180661,0.75729895,13.152456156432601,3.46,1.358,-25.44,,0.017587940271223786,0.02459466087140203,16.397347355520488,USD,Fair Value,Undervalued,Undervalued,Overvalued,Fair Value,Undervalued,Financial Services
JXN,JXN,5946335232.0,2.0090182,4.2840657,0.6199855,1.2455621532360999,3.5900000000000003,1.541,32.01,,0.08608263380957897,0.02989662648232155,69.16901922883855,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Financial Services
